id,Name,Barcode,Manufacturer,Amount,GS1 Form,Food-grade,Material,Colour
6520,Les jamelles Classic Sauvignon Blanc,3525490010119,Les jamelles,75 cl,bottle,true,glass,clear
6521,Grøn Tuborg Pilsner øko,5740700982194,Tuborg,50 cl,can,true,metal,other-colours
6525,Special Cuvée,5712873699025,Bollinger,"4,5 kg",bottle,true,glass,other-colours
6526,Pepperbox shiraz,9322214015511,The Magic Box,75 cl,bottle,true,glass,other-colours
6527,Day One Merlot,7804407005834,Montgras,75 cl,bottle,true,glass,other-colours
6528,Day One Cabernet Sauvignon,7804407005841,Montgras,75 cl,bottle,true,glass,other-colours
6529,Fresco Rosso øko,8002062020165,Masi,75 cl,bottle,true,glass,clear
6530,Planas Rom,7594003626884,Diplomatico,70 cl,bottle,true,glass,clear
6531,Ophyum 17 Years Old rom,7466871101971,,70 cl,bottle,true,glass,clear
6532,Smoothie m. mango og æble,42374947,PowerBar,90 g,sleeve,true,plastic,other-colours
6536,X Coteaux d'Aix-en-Provence Rosé,3760010530283,Mirabeau,"0,75 l",bottle,true,glass,clear
6539,Châteauneuf-du-Pape,5712874176280,E. Guigal,"0,75 l",bottle,true,glass,other-colours
6540,Æble aperitif,5727512520257,Santé,70 cl,bottle,true,glass,clear
6541,Don Fino Superior Fino,8421150655001,Sandeman,50 cl,bottle,true,glass,other-colours
6542,Grand Vin de Pomerol,3251092021832,Maison Ginestet,75 cl,bottle,true,glass,other-colours
6543,Crémant de Bourgogne Rosé,3120581450319,François Martenot,750 ml,bottle,true,glass,clear
6544,Koonunga Hill,9310297651894,Penfolds,75 cl,bottle,true,glass,other-colours
6545,Gigondas,5712873699094,E. Guigal,"0,75 l",bottle,true,glass,other-colours
6547,Reserva Carménère,7804315004493,Undurraga,75 cl,bottle,true,glass,other-colours
6548,Mørk rom 12 år,5712873681624,The Real McCoy,70 cl,bottle,true,glass,clear
6549,Seleccion Especial,8414542150093,Muga,75 cl,bottle,true,glass,other-colours
6550,Red Blend,5601012837636,Silk & Spice,75 cl,bottle,true,glass,other-colours
6552,1924 Limited Edition,1220000071087,Gnarly Head,75 cl,bottle,true,glass,other-colours
6553,Porto Colheita 2000,5603003192007,Presidential,75 cl,bottle,true,glass,other-colours
6554,Porto Colheita 1995,5603003192953,Presidential,75 cl,bottle,true,glass,other-colours
6555,Porto Colheita 1990,5603003192908,Presidential,75 cl,bottle,true,glass,other-colours
6556,Twenty Year Old White Porto,5602765002067,Andresen,50 cl,bottle,true,glass,clear
6558,Ardèche,5712871424810,Louis Latour,75 cl,bottle,true,glass,other-colours
6559,Merlot Pays d'Oc,3525490010010,Les Jamelles,75 cl,bottle,true,glass,other-colours
6561,Cabernet Sauvignon,87712301021,Lander-Jenkins,75 cl,bottle,true,glass,other-colours
6562,Grand Vin de St-Julien,3251091804856,Maison Ginestet,75 cl,bottle,true,glass,other-colours
6563,Grand Vin de St-Estèphe,3251091702923,Maison Ginestet,75 cl,bottle,true,glass,other-colours
6564,Grand Vin de St-Émilion Grand Cru,3251091702909,Maison Ginestet,75 cl,bottle,true,glass,other-colours
6567,Bourgogne Gamay,3566921001818,Louis Latour,75 cl,bottle,true,glass,other-colours
6568,Asti,8000570005087,Martini,"1,5 l",bottle,true,glass,other-colours
6570,Hvidvin,5704634165405,Stellenhof,3 l,box,false,fibre-based,other-colours
6571,Rødvin,5704634165399,Stellenhof,3 l,box,false,fibre-based,other-colours
6572,Backhouse Chardonnay,898756001149,Laudrup,75 cl,bottle,true,glass,other-colours
6574,Likør m. rom,4260240370332,Rumchata,70 cl,bottle,true,glass,clear
6575,London Dry gin krydret,5712870240114,Ophir,70 cl,bottle,true,glass,clear
6576,Dry gin,8710631119034,Bobby's,700 ml,bottle,true,glass,other-colours
6577,Medalla,7790240096804,Trapiche,75 cl,bottle,true,glass,other-colours
6578,Zolla Primitivo di Manduria,8019873724427,Vigneti del Salento,750 ml,bottle,true,glass,other-colours
6580,Gylden rom,5710405842482,Havana Club,70 cl,bottle,true,glass,clear
6581,Moscato Di Pantelleria,8004445022018,Pellegrino,50 cl,bottle,true,glass,clear
6586,Macabeo,8412423120746,Borsao,75 cl,bottle,true,glass,other-colours
6587,Château Tanunda Dry Rosé,9313181000518,Château Tanunda,75 cl,bottle,true,glass,clear
6589,Commuter Cuvée,851895004006,Grochau Cellars,75 cl,bottle,true,glass,other-colours
6590,Campone Brunello di Montalcino,8002366001914,Frescobaldi,75 cl,bottle,true,glass,other-colours
6591,Champagne Mosaique rosé,3700252037638,Jacquart,"0,75 l",bottle,true,glass,other-colours
6595,Champagne rosé Impérial brut,3185370515853,Moët & Chandon,750 ml,bottle,true,glass,other-colours
6596,Champagne Mosaïque brut,3700252001639,Jacquart,"1,5 l",bottle,true,glass,other-colours
6600,Blended Scotch Whisky,5000267117560,Johnnie Walker,70 cl,box,false,fibre-based,other-colours
6602,Single Malt Scotch Whisky 15 år,5000281005423,Dalwhinnie,70 cl,bottle,true,glass,other-colours
6604,Carmenère,7804407003328,Montgras,75 cl,bottle,true,glass,other-colours
6605,Campofiorin,8002062001744,Masi,"37,5 cl",bottle,true,glass,other-colours
6606,Riesling trocken,4260031931018,Georg Mosbacher,75 cl,bottle,true,glass,other-colours
6607,Vin af kirsebær,5710581160608,Frederiksdal,500 g,bottle,true,glass,other-colours
6608,Late Bottled Vintage Porto,5601083001448,Sandeman,75 cl,bottle,true,glass,other-colours
6610,Founders Collection,7804315304968,Undurraga,75 cl,bottle,true,glass,other-colours
6611,Vigorello,709067122105,San Felice,75 cl,bottle,true,glass,other-colours
6612,Riserva Vino Nobile di Montepulciano,8006630021509,Vecchia Cantina,75 cl,bottle,true,glass,other-colours
6613,Brolo Campofiorin Oro,8002062001546,Masi,75 cl,bottle,true,glass,other-colours
6614,Costiéres de Nîmes,3174360077914,Louis Bernard,75 cl,bottle,true,glass,other-colours
6615,Côtes-du-Rhône øko,3174368862468,Louis Bernard,75 cl,bottle,true,glass,other-colours
6616,Les Gravières De Marsac Margaux,3500610084577,Château des Gravières,75 cl,bottle,true,glass,other-colours
6617,Rasteau,3142806768504,Auguste Bessac,"0,75 l",bottle,true,glass,other-colours
6618,Bandol Les Malautiers,3604894713205,Gassier,75 cl,bottle,true,glass,clear
6619,Akvavit,5700350016151,Aalborg Akvavit,"0,1 l",bottle,true,glass,other-colours
6620,Akvavit,5700351585007,Aalborg Akvavit,"0,1 l",bottle,true,glass,clear
6621,Lakridsshots m. tyrkisk peber,7048352064137,Hot n' Sweet,10 cl,bottle,true,glass,clear
6622,Bitter,5700350027157,Gammel Dansk,"0,2 l",bottle,true,plastic,other-colours
6623,Tareni Del Duca Nero d'Avola,8004445814101,Duca di Castelmonte,75 cl,bottle,true,glass,other-colours
6624,Malbec,7798074860325,Salentein,75 cl,bottle,true,glass,other-colours
6626,Châteauneuf du Pape,3174368859680,Louis Bernard,75 cl,bottle,true,glass,other-colours
6627,Tenuta Lodola Nuova Vino Nobile di Montepulciano,8001660113750,Ruffino,750 ml,bottle,true,glass,other-colours
6628,Campogiovanni Brunello di Montalcino,709067107980,San Felice,75 cl,bottle,true,glass,other-colours
6629,Barolo Giblin,8028341000208,Gemma,75 cl,bottle,true,glass,other-colours
6631,Champagne Mosaïque brut,3700252001240,Jacquart,"0,75 l",bottle,true,glass,other-colours
6632,Bin 35 Rosé,9311218117970,Lindeman's,75 cl,bottle,true,glass,clear
6636,Grøn Tuborg,5740700994128,Tuborg,"1,98 liter",can,true,metal,other-colours
6638,Appelsinjuice fra koncentrat øko,5712873433230,Salling ØKO,5 stk,brick,true,fibre-based,other-colours
6640,Æblejuice fra koncentrat øko,5712872807100,Salling ØKO,5 stk,box,true,fibre-based,other-colours
6641,Carlsberg Pilsner,57089157,Carlsberg,"1,98 liter",can,true,metal,other-colours
6643,Tuborg Classic,5740700994050,Tuborg,6 stk,can,true,metal,other-colours
6644,Fanta Exotic,5740800882066,Fanta,24 stk,bottle,true,plastic,clear
6645,Royal Pilsner alkoholfri,5741000125069,Royal,6 stk,can,true,metal,other-colours
6646,Fanta Exotic,5740700991684,Fanta,6 stk,can,true,metal,other-colours
6648,Royal Classic,5741000145838,Royal Unibrew,"1,98 liter",can,true,metal,other-colours
6649,Royal Pilsner,5741000115435,Royal,33 cl,can,true,metal,other-colours
6651,Royal Classic,5741000116487,Royal,33 cl,can,true,metal,other-colours
6652,Coca-Cola Original,5740700992612,Coca-Cola,"1,98 liter",can,true,metal,other-colours
6654,Chardonnay,5727510620102,Diamond Hill,"37,5 cl",bottle,true,glass,clear
6659,Coca Cola Zero Citron,57096247,Coca Cola,500 ml,bottle,true,plastic,clear
6660,Coca Cola Zero Citron,57096254,Coca Cola,150 cl,bottle,true,plastic,clear
6661,Coca Cola Zero Cherry,57096223,Coca Cola,500 ml,bottle,true,plastic,clear
6662,Frugtdrik m. tranebær,5712875094460,Salling,1 l,gable-top,true,fibre-based,other-colours
6664,Frugtdrik m. multifrugt,4000177026700,Capri Sonne,2.000 ml,bag,true,plastic,other-colours
6668,Hyldeblomst drik,5705001401140,Rynkeby,5 liter,gable-top,true,fibre-based,other-colours
6669,Ginger Beer,5711018023237,Harboe,33 cl,can,true,metal,other-colours
6670,Appelsinjuice uden frugtkød,5038862132015,Innocent,"0,9 liter",bottle,true,plastic,clear
6671,Lemon,5741000123652,Mirinda,"1,5 liter",bottle,true,plastic,clear
6672,Shaker Sport,5741000164242,Shaker,"27,5 cl",bottle,true,glass,clear
6673,Passionssodavand,5741000160084,Thor,150 cl,bottle,true,plastic,clear
6674,London Dry gin,5712871199114,Gintonns,70 cl,bottle,true,glass,clear
6675,Fanta Orange 30 stk.,5712873454396,Fanta,"7,5 l",bottle,true,glass,clear
6676,Pink lemonade,5713221082209,Salling ØKO,1 l,bottle,true,plastic,clear
6678,Lemonsodavand,5713221082100,Salling ØKO,1 l,bottle,true,plastic,clear
6680,Tonic,5741000163955,Albani,150 cl,bottle,true,plastic,clear
6681,Ice tea m. fersken- og hyldeblomstsmag u. tilsat sukker,57096018,Fuze Tea,"1,25 l",bottle,true,plastic,clear
6682,Faxe Kondi,5741000169988,Faxe Kondi,75 cl,bottle,true,glass,other-colours
6683,Blonde,3080216055145,Grimbergen,3 l,bottle,true,glass,other-colours
6684,Fanta Orange,5740700985744,Fanta,330 ml,can,true,metal,other-colours
6685,Lemonsodavand,57045450,Schweppes,500 ml,bottle,true,plastic,clear
6686,Appelsinsodavand,5741000129159,Nikoline,33 cl,can,true,metal,other-colours
6687,Coca Cola Zero 30 stk.,5712873454365,Coca Cola,"7,5 l",bottle,true,glass,clear
6688,Chardonnay Semillon,9312088085529,Wolf Blass,75 cl,bottle,true,glass,clear
6689,Shaker m. ananas,5741000164228,Shaker,"27,5 cl",bottle,true,glass,clear
6690,Antioxidant smoothie plus,5038862236805,Innocent,"0,75 liter",bottle,true,plastic,clear
6691,Sportsdrik m. blåbær og fersken,7350042718566,Vitamin Well,500 ml,bottle,true,plastic,clear
6692,Proteindrik m. chokoladesmag,5411188133476,Alpro,250 ml,gable-top,true,fibre-based,other-colours
6693,Sprite 30 stk.,5712873455324,Sprite,"7,5 l",bottle,true,glass,other-colours
6695,Faxe Kondi,5741000124024,Faxe Kondi,50 cl,bottle,true,plastic,other-colours
6697,Vino Blanco,8426765140522,Cruzares,100 cl,gable-top,true,fibre-based,other-colours
6698,Royal Hvedeøl alkoholfri øko,5741000174012,Royal,33 cl,can,true,metal,other-colours
6699,Rosévin øko.,5704634168154,Bio Logico,3 l,box,false,fibre-based,other-colours
6700,Tempranillo øko.,5704634168130,Bio Logico,3 l,box,false,fibre-based,other-colours
6701,"Smoothie m. æble, mango, ananas og spinat",5713300019041,Princip,330 ml,bottle,true,plastic,clear
6702,"Smoothie  m. pære, appelsin, jordbær, vandmelon, æble og banan",5038862234351,Innocent,300 ml,bottle,true,plastic,clear
6703,Booster Juicy Exotic,5741000168912,Faxe Kondi,"0,5 liter",can,true,metal,other-colours
6704,Carlsberg Nordic Pilsner alkoholfri,5740700990427,Carlsberg,33 cl,can,true,metal,other-colours
6705,Smoothie m. jordbær og banan,5713300019003,Princip,330 ml,bottle,true,plastic,clear
6706,Kokosnøddevand,8850161161605,Cocomax,500 ml,bottle,true,plastic,clear
6707,Energidrik m. vandmelonsmag,9002490254483,Red Bull,355 ml,can,true,metal,other-colours
6708,Frugtdrik m. piña coladasmag,5710405089863,Tropical Dream,1.000 ml,gable-top,true,fibre-based,other-colours
6709,Pinot Noir,1220000070257,Gnarly Head,300 cl,box,false,fibre-based,other-colours
6711,Chardonnay brut,3260980026590,Honoré Lavigne,75 cl,bottle,true,glass,other-colours
6712,Grapesodavand øko,5741000164112,Lorina,75 cl,bottle,true,glass,clear
6713,Vagabond glutenfri,5712872835394,Brewdog,330 ml,bottle,true,glass,other-colours
6714,Havana Club 7 års Rom,8501110080439,Havana Club,"0,7 liter",bottle,true,glass,other-colours
6715,Scotch Whisky,5000281001388,King George IV,70 cl,bottle,true,glass,clear
6716,San Miguel Pilsner glutenfri,5707323626706,San Miguel,33 cl,bottle,true,glass,other-colours
6717,Jacobsen Brown Ale,5740700982095,Carlsberg,"0,33 liter",can,true,metal,other-colours
6718,Bærsodavand øko,5741000173770,Lorina,75 cl,bottle,true,glass,clear
6719,Iste m. smag af fersken og hyldeblomst u. tilsat sukker,57096001,Fuze Tea,400 ml,bottle,true,plastic,clear
6720,Domaine Chatelain Petit Chablis,3219850056779,Compagnie Des Vins D'Autrefois,"2,25 l",box,false,fibre-based,other-colours
6721,Medalla,7790240192018,Trapiche,75 cl,bottle,true,glass,other-colours
6724,Godt Bryg Pilsner,5741000169384,Godt Bryg,50 cl,bottle,true,glass,other-colours
6726,Le Morete Ripasso,8031296900950,Manara,75 cl,bottle,true,glass,other-colours
6727,Royal Export,5741000173817,Royal,"56,8 cl",can,true,metal,other-colours
6731,Kronenbourg 1664 Blanc Rose,5740700981999,Kronenbourg,3 l,bottle,true,glass,other-colours
6732,Guld Tuborg,5740700982040,Tuborg,12 stk,can,true,metal,other-colours
6735,Dobbelt Øl,5741000169360,Godt Bryg,50 cl,bottle,true,glass,other-colours
6736,Mørk rom 15 år Super Premium,6430043095505,Conquistador,70 cl,bottle,true,glass,clear
6737,Bourbon Whisky,5000281019116,Bulleit,70 cl,bottle,true,glass,clear
6740,Classic,57038384,Thisted Bryghus,"0,33 liter",bottle,true,glass,other-colours
6744,Pulp Art,7310070005755,Brooklyn,44 cl,can,true,metal,other-colours
6747,Ice tea m. ferskensmag,5701598027824,Harboe,50 cl,bottle,true,plastic,clear
6748,Louis Latour Valmoissine Pinot Noir,5712875111211,Laudrup,75 cl,bottle,true,glass,other-colours
6749,Côtes du Rhône Blanc Cuvée,3536650591102,E. Guigal,75 cl,bottle,true,glass,clear
6750,Louis Latour Pouilly Vinzelles,5712875111204,Laudrup,75 cl,bottle,true,glass,other-colours
6751,Summer Daiquiri,5713508007468,Nohrlund,180 ml,bottle,true,glass,clear
6753,Energidrik sukkerfri,5060639121502,Monster,553 ml,can,true,metal,other-colours
6754,Vand m. brus citrus,57045481,Carlsberg,500 ml,bottle,true,plastic,clear
6755,Harboe Extra Strong,5711018030020,Harboe,50 cl,can,true,metal,other-colours
6756,Franciacorta brut,8031296700017,Castelveder,75 cl,bottle,true,glass,other-colours
6760,Blonde,57112800,Grimbergen,75 cl,bottle,true,glass,other-colours
6763,Vand,5704416411164,Salling,2 l,bottle,true,plastic,clear
6764,Vand,5704416411133,Salling,"0,5 l",bottle,true,plastic,clear
6767,Energidrik m. lemon-lime,5712874267063,Amper,500 ml,can,true,metal,other-colours
6771,Finvalsede havregryn øko,5712870771038,Salling ØKO,1 kg,bag,true,fibre-based,other-colours
6772,Tomatpuré,5712873642779,Salling,140 g,can,true,metal,other-colours
6773,Finvalsede havregryn,5712873708628,Salling,1 kg,bag,false,fibre-based,other-colours
6774,Hakkede tomater øko,5712871785287,Budget,400 g,can,true,metal,other-colours
6775,Hakkede tomater,5712871785263,Budget,400 g,can,true,metal,other-colours
6776,Sukker,5712873903153,Salling,1 kg,bag,true,fibre-based,other-colours
6777,Hvedemel,5701012951087,Budget,2 kg,bag,true,fibre-based,white
6778,Tortillas,5712873692231,Salling,370 g,sleeve,true,plastic,other-colours
6779,Fusilli,5711044596552,Budget,500 g,bag,true,plastic,white
6780,Løse majs,5712871808986,Budget,340 g,can,true,metal,other-colours
6781,Hvedemel øko,5712874023102,Salling ØKO,2 kg,bag,true,fibre-based,other-colours
6782,Fusilli m. fuldkorn øko,5712873642137,Salling,500 g,bag,true,plastic,other-colours
6783,Kokosmælk,5710405090951,Asian Kitchen,400 ml,can,true,metal,other-colours
6784,Flormelis,5701259000982,Dansukker,500 g,box,false,fibre-based,other-colours
6785,Salsa medium,5712873214341,Salling,300 g,jar,true,glass,clear
6786,Tomatpuré,5712873642762,Salling,70 g,can,true,metal,other-colours
6788,Tomat Ketchup,7310240609738,Beauvais,1 kg,bottle,true,plastic,clear
6793,Taco krydderiblanding,5712874053383,Salling,40 g,bag,true,plastic,other-colours
6794,Mayonnaise,5711044422912,Budget,400 g,bottle,true,plastic,other-colours
6796,Remoulade,5704000437495,Graasten,"0,375 kg",bottle,true,plastic,other-colours
6797,Mælkepålægschokolade 26% kakao,5774540442600,Galle & Jessen,216 g,box,true,fibre-based,other-colours
6798,Løse majs,5712873642595,Salling,3 stk,can,true,metal,other-colours
6799,Brun Farin,5701259000661,Dansukker,"0,5 kg",bag,true,plastic,other-colours
6800,Lasagne dinner kit,5710405093549,Knorr,262 g,box,false,fibre-based,other-colours
6801,Fuldkornstortillas,5712874768461,Salling,6 stk,sleeve,true,plastic,other-colours
6802,Parboiled ris i kogepose,5710405457723,Budget,500 g,box,true,fibre-based,other-colours
6803,Remoulade,5704000437754,Graasten,800 g,bottle,true,plastic,other-colours
6804,Sukker,5701259000043,Dansukker,2 kg,bag,true,fibre-based,white
6806,Coco Pops,5738001001003,Kellogg's,375 g,box,false,fibre-based,other-colours
6808,Ekstra jomfruolivenolie,5712873998821,Salling,750 ml,bottle,true,glass,other-colours
6809,Ægte mayonnaise,8710522882276,Hellmann's,430 ml,tube,true,plastic,clear
6810,Remoulade,5711044422936,Budget,400 g,bottle,true,plastic,other-colours
6811,Mellemristet no. 103,8000070001848,Merrild,"0,5 kg",bag,true,plastic,other-colours
6812,Løse majs øko,5712873642571,Salling ØKO,3 stk,can,true,metal,other-colours
6813,Spaghetti,5712873640867,Salling,1 kg,bag,true,plastic,other-colours
6814,Bearnaisesauce,8710604750950,Knorr,57 g,box,false,fibre-based,other-colours
6817,Mørk pålægschokolade 47% kakao,5774540442501,Galle & Jessen,216 g,box,true,fibre-based,other-colours
6818,Lasagnette dinner kit,5710405093563,Knorr,273 g,box,false,fibre-based,other-colours
6819,Parboiled ris,5712870861159,Budget,1 kg,bag,true,plastic,other-colours
6820,Mayonnaise,5703055600014,Hellmann's,400 g,jar,true,glass,clear
6822,Mandler,5712873579501,Salling,400 g,bag,true,plastic,other-colours
6823,Havrefras,7311171008386,Quaker,"0,375 kg",box,false,fibre-based,other-colours
6824,Vaniljesukker,5712873591909,Salling,110 g,jar,true,plastic,white
6826,Tun i vand,5000171055002,John West,580 g,can,true,metal,other-colours
6827,Pizzasauce,8005110551253,Mutti,220 ml,can,true,metal,other-colours
6829,Mornaysauce fedtreduceret,5711953074097,Arla,500 ml,brick,true,fibre-based,other-colours
6830,Hvedemel,5712874022280,Salling,2 kg,bag,true,fibre-based,other-colours
6831,Grovvalsede havregryn øko,5712870771014,Salling ØKO,1 kg,bag,true,fibre-based,other-colours
6833,Tomatketchup,5710405093754,Heinz,875 ml,bottle,true,plastic,clear
6834,Kikærter øko,5712873838912,Salling,400 g,can,true,metal,other-colours
6835,Champignon i skiver,5712872089711,Budget,280 g,jar,true,glass,clear
6837,Makrelfilet i tomat,5712873950607,Salling,3 stk,can,true,metal,clear
6838,Soltørrede tomater hakkede,5712873838011,Salling,285 g,jar,true,glass,clear
6840,Jasminris,5712873504596,Salling,1 kg,bag,true,plastic,other-colours
6842,Tortilla Original,7311311021169,Santa Maria,"0,371 kg",sleeve,true,plastic,other-colours
6844,Hvide aspargessnitter m. hoved,5710405806200,Budget,430 g,can,true,metal,other-colours
6846,Fusilli Tricolore,5712873641918,Salling,500 g,bag,true,plastic,other-colours
6847,Pinjekerner,5706779066579,Salling,30 g,bag,true,plastic,other-colours
6848,Farfalle,5712873641956,Salling,500 g,bag,true,plastic,other-colours
6850,Basmatiris øko,5712870872209,Salling ØKO,1 kg,bag,true,plastic,other-colours
6851,Kakaopulver,5712873998203,Salling,250 g,box,false,fibre-based,other-colours
6853,Agurkesalat,5706680041900,Samsø Syltefabrik,710 g,jar,true,glass,clear
6854,Original,8711000538340,Karat,"0,4 kg",bag,true,plastic,other-colours
6855,Mornaysauce,5710405743802,Budget,500 ml,box,true,fibre-based,other-colours
6856,Kaffefiltre,5712872901686,Budget,,sleeve,false,plastic,clear
6857,Passata øko,5712873504756,Salling ØKO,690 g,bottle,true,glass,clear
6858,Syltede rødbeder,5706680029274,Samsø Syltefabrik,1.050 g,jar,true,glass,clear
6859,Tomatpesto,5712873838738,Salling,190 g,jar,true,glass,clear
6860,Pankorasp,5711988004502,Oriental Chef,200 g,bag,true,plastic,other-colours
6861,Ananas i stykker,5712871342503,Vores,227 g,can,true,metal,other-colours
6863,Rigatoni,5712873642038,Salling,500 g,bag,true,plastic,other-colours
6864,Makrelfilet i tomat,5701101210057,Sæby,125 g,box,true,metal,other-colours
6865,Kokosmælk light,5712871891414,Asian Kitchen,400 ml,can,true,metal,other-colours
6866,Jalapeños,5712873939374,Salling,225 g,jar,true,glass,clear
6867,Tortillachips m. ost,5712873839315,Salling,300 g,bag,true,plastic,other-colours
6868,Mayonnaise,5704068016335,K-Salat,375 g,bottle,true,plastic,other-colours
6869,Creme fraichedressing,5711044548230,Budget,450 g,bottle,true,plastic,clear
6870,Taco Spice Mix,7311310031015,Santa Maria Tex Mex,"0,028 kg",sleeve,true,plastic,other-colours
6871,Mayonnaise fedtreduceret,5711044422929,Budget,400 g,bottle,true,plastic,other-colours
6872,Sojasauce,5701012804031,Asian Kitchen,250 ml,bottle,true,glass,clear
6873,Hakkede tomater m. hvidløg,5712872291954,Budget,400 g,can,true,metal,other-colours
6874,Cavatappi,5712873641994,Salling,500 g,bag,true,plastic,other-colours
6877,Husblas,5712873764112,Salling,10 stk,sleeve,true,plastic,other-colours
6878,Ekstra,5701115583819,BKI,"0,4 kg",bag,true,plastic,other-colours
6879,Kokosmel,5712873839612,Salling,200 g,bag,true,plastic,other-colours
6881,Cornflakes,5738001092490,Kellogg's,500 g,box,false,fibre-based,other-colours
6882,Kylling i karry dinner kit,8718114810997,Knorr,321 g,box,false,fibre-based,other-colours
6883,Syltet rødkål,5701018039628,Beauvais,720 g,cup-tub,true,plastic,white
6884,Frikadelle krydderiblanding,5701239150027,Frikalet,115 g,bag,true,plastic,other-colours
6885,Manitoba hvedemel,5701075202089,Valsemøllen,2 kg,bag,true,fibre-based,other-colours
6886,Fusilli øko,5712873503810,Salling ØKO,500 g,bag,true,plastic,other-colours
6887,Rød karrypasta,5711044939632,Asian Kitchen,110 g,jar,true,glass,clear
6888,Grøntsagsbouillon,8714100783498,Knorr,100 g,box,false,fibre-based,other-colours
6889,Pastasauce m. hvidløg,5712873838868,Salling,500 g,jar,true,glass,clear
6890,Brune ris øko,5712870872223,Salling ØKO,1.000 g,bag,true,plastic,other-colours
6892,Majsstivelse,5710405092405,Maizena,400 g,box,false,fibre-based,other-colours
6893,Ristede løg øko,5712870889917,Levevis,150 g,bucket,true,plastic,clear
6894,Nudler,8852018101024,Yum Yum,"0,06 kg",sleeve,true,plastic,other-colours
6896,Grovvalsede havregryn,5712873708642,Salling,1 kg,bag,true,fibre-based,other-colours
6897,Tun i olie,5000171055019,John West,580 g,can,true,metal,other-colours
6898,Jordbærmarmelade øko,5701012805106,Salling ØKO,275 g,jar,true,glass,clear
6902,Cheerios,5710405087791,Nestlé,375 g,box,true,fibre-based,other-colours
6903,Creme fraichedressing,5701295294079,Graasten,425 g,bottle,true,plastic,clear
6904,Løse Majs,3083681127621,Bonduelle,"0,42 kg",can,true,metal,other-colours
6906,Müsli m. frugt og nødder,5712874206635,Salling,600 g,bag,true,plastic,other-colours
6907,Hele sort peber,5712871880043,Budget,100 g,bag,true,plastic,white
6908,Hønsebouillon,8714100783504,Knorr,100 g,box,false,fibre-based,other-colours
6909,Tun i olie,5710405092801,Natuna,185 g,can,true,metal,other-colours
6910,Kapers,5701012800316,Budget,100 g,jar,true,glass,clear
6911,Lasagneplader forkogt,5712873642045,Salling,500 g,box,false,fibre-based,other-colours
6912,Tomatpuré i tube,5712873642786,Salling,200 g,tube,true,metal,other-colours
6913,Rødbeder,5701018003544,Beauvais,"0,375 kg",jar,true,glass,clear
6914,Bolognese,4002359004490,Dolmio,"0,5 kg",jar,true,glass,clear
6915,Lagereddike,5712874755546,Salling,1 l,bottle,true,plastic,clear
6917,Kakao Knas,5712873998340,Salling,500 g,box,false,fibre-based,other-colours
6918,Honning Granola,5711044962432,Vores,750 g,bag,true,plastic,other-colours
6920,Hakkede tomater m. hvidløg,5712873642373,Salling,390 g,gable-top,true,fibre-based,other-colours
6921,Mørk Kæmpeplade,5701049015356,Carletti,"0,2 kg",sleeve,true,plastic,other-colours
6922,Hakkede tomater øko,5712871733790,Salling ØKO,390 g,brick,true,fibre-based,other-colours
6923,Lys pålægschokolade 30% kakao,57165202,Carletti,"73,5 g",box,false,fibre-based,other-colours
6924,Cremet jordbærmarmelade,5701211008674,Den Gamle Fabrik,350 g,jar,true,glass,clear
6926,Cremet jordbærmarmelade squeezer,7310090244608,Den Gamle Fabrik,425 g,bottle,false,plastic,clear
6928,Cremet peanutbutter øko,5712873709007,Salling ØKO,340 g,jar,true,glass,clear
6929,Asparges snitter,5707381011230,Paradiso,"0,24 kg",can,true,metal,other-colours
6930,Creme fraichedressing,5712872559030,Salling,400 g,bottle,true,plastic,clear
6932,Nutella,59032823,Ferrero,630 g,jar,true,glass,clear
6933,Cocktailpølser,5707196282887,Jaka,339 g,can,true,metal,other-colours
6934,Asian Oriental Rice,5719642213024,Knorr,"0,252 kg",box,false,fibre-based,other-colours
6935,Dijonsennep,5711044584917,Budget,370 g,jar,true,glass,clear
6937,Remoulade,5704068016342,K-salat,"0,2 kg",bottle,true,plastic,other-colours
6938,Lagereddike øko,5712874499884,Salling ØKO,1 l,bottle,true,plastic,clear
6939,Oksebouillon,8714100783511,Knorr,,box,false,fibre-based,other-colours
6940,Lasagneplader m. fuldkorn,5712874019242,Salling,500 g,box,true,fibre-based,other-colours
6941,Hvedemel,5701029006305,Amo,2 kg,bag,true,fibre-based,other-colours
6942,Oregano,5712871880081,Budget,25 g,bag,true,plastic,other-colours
6945,Finthakkede tomater,80042556,Mutti,"0,4 kg",can,true,metal,other-colours
6947,Koldhævede brunchboller,5701075202577,Valsemøllen,900 g,bag,false,fibre-based,other-colours
6948,Chilisauce sød,5710405090258,Asian Kitchen,700 ml,bottle,true,glass,clear
6949,Finvalsede havregryn,5701164710396,Ota Solgryn,950 g,box,true,fibre-based,other-colours
6952,Remoulade fedtreduceret,5711044422950,Budget,400 g,bottle,true,plastic,other-colours
6953,Smørepålæg m. hasselnød og kakao,5712873642311,Salling,400 g,jar,true,glass,clear
6954,Karrysauce,5711953074059,Arla,500 ml,brick,true,fibre-based,other-colours
6956,Crunchy Müsli Crispy Milk Choco,5059319006031,Kellogg's,400 g,bag,true,plastic,other-colours
6959,Mørk pålægschokolade 44% kakao,57165219,Carletti,"73,5 g",box,false,fibre-based,other-colours
6961,Grahamsmel,5712874078058,Salling,1 kg,bag,true,fibre-based,other-colours
