id,Name,Barcode,Manufacturer,Amount,GS1 Form,Food-grade,Material,Colour
6271,Cabernet-Merlot,3.52549E+12,Les Jamelles,75 cl,bottle,TRUE,glass,other-colours
6272,Cabernet Sauvignon Pays d'Oc,3.52549E+12,Les Jamelles,75 cl,bottle,TRUE,glass,other-colours
6273,Sport,5.70102E+12,Fun light,5 liter,bottle,TRUE,plastic,clear
6274,Vodka,8.00004E+12,Skyy Vodka,70 cl,bottle,TRUE,glass,other-colours
6275,Dry gin,5.05581E+12,The Botanist,700 ml,bottle,TRUE,glass,clear
6276,Vodka øko,5.70684E+12,Nordic by Nature,50 cl,bottle,TRUE,glass,clear
6277,Sweet Gale,5.7074E+12,Thisted Bryghus,50 cl,bottle,TRUE,glass,other-colours
6278,Nero d'Avola,8.00445E+12,Gazzerotta,75 cl,bottle,TRUE,glass,other-colours
6279,Cognac,5.71287E+12,Rémy Martin,700 ml,bottle,TRUE,glass,clear
6280,10 Old Tawny Porto Barão de Forrester,5.60103E+12,Offley,75 cl,bottle,TRUE,glass,other-colours
6282,Langhe Ruja,8.02834E+12,Gemma,75 cl,bottle,TRUE,glass,other-colours
6283,Crémant de Bourgogne brut,3.12058E+12,François Martenot,75 cl,bottle,TRUE,glass,other-colours
6284,Rèmole,8.00743E+12,Frescobaldi,75 cl,bottle,TRUE,glass,clear
6285,Rosé Vinho Verde,5.6011E+12,Casal Garcia,75 cl,bottle,TRUE,glass,clear
6286,Amarone della Valpolicella Riserva,8.0313E+12,Silvano Piacentini,75 cl,bottle,TRUE,glass,other-colours
6287,Mørk rom 15 år Special Reserve,8.71515E+12,El Dorado,70 cl,bottle,TRUE,glass,other-colours
6289,Tennessee Whisky,5.09987E+12,Jack Daniel's,700 ml,bottle,TRUE,glass,clear
6291,Brandy,8.42115E+12,Sandeman,70 cl,bottle,TRUE,glass,clear
6292,Cognac V.S.O.P.,3.02448E+12,Rémy Martin,700 ml,bottle,TRUE,glass,other-colours
6296,Single Malt Scotch Whisky 15 år,5.01033E+12,Glenfiddich,700 ml,bottle,TRUE,glass,clear
6298,Gran Reserva Cabernet Sauvignon,7.80432E+12,Sibaris,75 cl,bottle,TRUE,glass,other-colours
6300,Gran Reserva,8.4107E+12,Pagos del Rey,75 cl,bottle,TRUE,glass,other-colours
6301,Lemonsodavand,5.741E+12,Mirinda,"0,5 l",bottle,TRUE,plastic,clear
6304,Sauvignon Blanc,6.00145E+12,Nederburg,75 cl,bottle,TRUE,glass,other-colours
6306,Lirac,3.14281E+12,Auguste Bessac,750 ml,bottle,TRUE,glass,other-colours
6307,Rosso Veneto,5.06014E+12,Passori,75 cl,bottle,TRUE,glass,other-colours
6309,Pampero Aniversario,8.02829E+12,Pampero,"0,7 liter",bottle,TRUE,glass,clear
6311,Matusalem Gran Reserva Rom 15,7.66094E+11,Matusalem,"0,7 liter",bottle,TRUE,glass,other-colours
6313,Costasera Amarone,8.00206E+12,Masi,75 cl,bottle,TRUE,glass,other-colours
6314,White Porto Barão de Forrester,5.60103E+12,Offley,75 cl,bottle,TRUE,glass,other-colours
6315,Réserve du Ciron Sauternes,3.15956E+12,Calvet,"37,5 cl",bottle,TRUE,glass,clear
6316,Mountain Dew,5.741E+12,Mountain Dew,50 cl,bottle,TRUE,plastic,other-colours
6317,IPA øko,5.70864E+12,Ørbæk,50 cl,bottle,TRUE,glass,other-colours
6323,Crisp 'n' Cool,5.741E+12,Anarkist,44 cl,can,TRUE,metal,other-colours
6324,Energidrik m. kaktussmag,90453052,Red Bulll,250 ml,can,TRUE,metal,other-colours
6325,Espresso m. saltet karamelsmag,5.06075E+12,Monster,250 ml,can,TRUE,metal,other-colours
6326,Energidrik sukkerfri,5.741E+12,Faxe Kondi,50 cl,can,TRUE,metal,other-colours
6328,Aranciata Rossa,8.00227E+12,San Pellegrino,"0,33 liter",can,TRUE,metal,other-colours
6329,Faxe Kondi Free m. røde bær,5.741E+12,Faxe Kondi,50 cl,can,TRUE,metal,other-colours
6330,Æblemost ufiltreret,5.70321E+12,Salling,750 ml,bottle,TRUE,glass,clear
6331,Æblemost m. jordbær,5.70321E+12,Salling,750 ml,bottle,TRUE,glass,clear
6332,Les jamelles Minimalist Syrah Grenache,3.52549E+12,Les jamelles,75 cl,bottle,TRUE,glass,other-colours
6333,Bison vodka,5.71288E+12,Zubrowka,70 cl,bottle,TRUE,glass,clear
6334,Gin m. brombær- og hindbærsmag,5.71288E+12,Bombay Bramble,700 ml,bottle,TRUE,glass,clear
6336,"Juice m. æble, blåbær, ingefær og mynte",5.7133E+12,Lundberg,250 ml,bottle,TRUE,plastic,clear
6339,Garden Spritz,7.79098E+12,Chandon,750 ml,bottle,TRUE,glass,other-colours
6340,Rosatello rosé,8.00166E+12,Ruffino,750 ml,bottle,TRUE,glass,clear
6343,Doppio Passo Primitivo,8.00886E+12,Italien,75 cl,bottle,TRUE,glass,other-colours
6344,Rosado,8.5107E+12,Diego de almagro,"37,5 cl",bottle,TRUE,glass,clear
6345,Chardonnay High Mountain Vines,5.70658E+12,Catena,"0,75 l",bottle,TRUE,glass,other-colours
6347,Elixir de Cuba,8.5E+12,Legandario,70 cl,bottle,TRUE,glass,other-colours
6351,Don Papa Masskara rom,5.71287E+12,Don Papa,70 cl,bottle,TRUE,glass,clear
6352,Smoothie m. abrikos og fersken,42374954,PowerBar,90 g,bag,TRUE,plastic,other-colours
6353,Grøntsagsjuice øko,5.70106E+12,Urtekram,750 ml,bottle,TRUE,glass,clear
6356,Shot m. citron,5.71415E+12,Pure Shots,700 ml,bottle,TRUE,glass,clear
6357,Dufouleur Pere et F. Pouilly Fuisse,3.49004E+12,Compagnie Des Vins D'Autrefois,"0,75 l",bottle,TRUE,glass,clear
6358,Pouilly Fume Les Baudrieres,3.17678E+12,Calvet,750 ml,bottle,TRUE,glass,clear
6359,Côtes du Rhône Rose,3.53665E+12,E. Guigal,"0,75 l",bottle,TRUE,glass,clear
6360,Impure Malbec,7.79024E+12,Trapiche,750 ml,bottle,TRUE,glass,other-colours
6361,Mantrús crianza ribera del duero,8.41177E+12,Laudrup,75 cl,bottle,TRUE,glass,other-colours
6362,Ventoux Rouge,3.34006E+12,Vidal-Fleury,75 cl,bottle,TRUE,glass,other-colours
6363,Gin m. citron,5.00029E+12,Gordon's,700 ml,bottle,TRUE,glass,clear
6364,Dry gin,5.71287E+12,Four Pillars,700 ml,bottle,TRUE,glass,clear
6365,Amerikansk Lager,5.741E+12,Albani,50 cl,bottle,TRUE,metal,other-colours
6369,Gurkemejeshot øko,57084992,Salling ØKO,60 ml,jar,TRUE,plastic,other-colours
6370,Pinot Noir,3.35165E+12,Georges Duboeuf,3 l,box,FALSE,fibre-based,other-colours
6372,Grand Barossa,9.31318E+12,Château Tanunda,75 cl,bottle,TRUE,glass,other-colours
6373,Reserva Aliwen,7.80432E+12,Undurraga,75 cl,bottle,TRUE,glass,clear
6374,Brunello di Montalcino,8.00317E+12,Selva,75 cl,bottle,TRUE,glass,other-colours
6375,Rosé,4.26037E+12,Belsazar,750 ml,bottle,TRUE,glass,other-colours
6376,Champagne Grande Rose,3.28721E+12,Montaudon,75 cl,bottle,TRUE,glass,other-colours
6377,Beaujolais,3.76012E+12,La Burgondie,75 cl,bottle,TRUE,glass,clear
6379,Pinot Noir,18138204023,Edna Vally Vineyard,750 ml,bottle,TRUE,glass,other-colours
6380,Pinot Noir,5.70463E+12,Côte de Adéle,75 cl,bottle,TRUE,glass,other-colours
6381,Amaral Brut,7.80441E+12,Montgras,75 cl,bottle,TRUE,glass,other-colours
6384,Coca Cola Light,57095325,Coca Cola,500 ml,bottle,TRUE,plastic,clear
6385,Pouilly-Fumé Les Bois Charmants,3.28564E+12,Fournier,75 cl,bottle,TRUE,glass,other-colours
6386,Montagny,3.33055E+12,La Burgondie,75 cl,bottle,TRUE,glass,other-colours
6387,Mâcon-Lugny Les Genièvres,3.56692E+12,Louis Latour,1 stk,bottle,TRUE,glass,clear
6389,Knock On Wood,8.51665E+11,Mouton Noir,75 cl,bottle,TRUE,glass,other-colours
6390,Grenache-Syrah-Mourvèdre,3.52549E+12,Les Jamelles,75 cl,bottle,TRUE,glass,other-colours
6391,Gamay,3.35165E+12,Georges Duboeuf,75 cl,bottle,TRUE,glass,other-colours
6392,Tradition Pomerol Roug,3.50061E+12,Château du Mayne,750 ml,bottle,TRUE,glass,other-colours
6393,Château Vieux Gadet Medoc,3.25109E+12,Château Vieux Gadet,75 cl,bottle,TRUE,glass,other-colours
6394,Ten Year Old Twany Porto,5.60277E+12,Andresen,750 ml,bottle,TRUE,glass,other-colours
6395,Solbærdrik til opblanding u. tilsat sukker,5.70316E+12,Easis,500 ml,bottle,TRUE,glass,clear
6396,Fiero,8.00057E+12,Martini,750 ml,bottle,TRUE,glass,clear
6397,Single Malt Scotch Whisky 12 år,5.00028E+12,Caol Ila,70 cl,bottle,TRUE,glass,other-colours
6399,Single Malt Scotch Whisky 8 år,5.00028E+12,Lagavulin,70 cl,bottle,TRUE,glass,other-colours
6400,White,5.60101E+12,Mateus,75 cl,bottle,TRUE,glass,clear
6401,Sportssodavand m. hindbærsmag,5.70116E+12,Blue Keld,1 l,bottle,TRUE,plastic,other-colours
6402,Cremelikør m. karamel,4.00475E+12,Dooley's,70 cl,bottle,TRUE,glass,other-colours
6403,Prosecco doc Biologico øko,8.01365E+12,Montelvini,75 cl,bottle,TRUE,glass,other-colours
6404,Gin,5.0003E+12,Plymouth Gin,70 cl,bottle,TRUE,glass,clear
6405,Gin m. slåenbær,5.71287E+12,Monkey 47,50 cl,bottle,TRUE,glass,clear
6406,Dry gin,5.71287E+12,Monkey 47,50 cl,bottle,TRUE,glass,other-colours
6408,Basilicata Greco Fiano,8.01987E+12,Pipoli,75 l,bottle,TRUE,glass,clear
6410,Basilicata Rosato,8.01987E+12,Pipoli,750 ml,bottle,TRUE,glass,clear
6411,Rocca Ventosa Montepulciano d'Abruzzo,8.002E+12,Cantina Tollo,75 cl,bottle,TRUE,glass,other-colours
6412,Aglianco del Vulture,8.01987E+12,Pipoli,750 ml,bottle,TRUE,glass,other-colours
6413,Gylden rom 8 år Reserva,7.61011E+12,Bacardi,700 ml,bottle,TRUE,glass,clear
6414,Modello Corvina,8.00206E+12,Masi,75 cl,bottle,TRUE,glass,other-colours
6417,Vand m. brus jordbær og hindbær,5.70383E+12,Aqua D'or,"0,5 l",bottle,TRUE,plastic,clear
6419,Cabernet Sauvignon,1.72483E+12,Ironstone,75 cl,bottle,TRUE,glass,other-colours
6420,Vodka,6.2704E+11,Crystal Head,700 ml,bottle,TRUE,glass,clear
6421,Vermentino,7.09067E+11,San Felice,75 cl,bottle,TRUE,glass,other-colours
6422,Rosato del Veneto,8.0313E+12,Silvano Piacentini,75 cl,bottle,TRUE,glass,clear
6423,Sølvpilen,5.704E+12,Aarhus Bryghus,"0,6 l",bottle,TRUE,glass,other-colours
6424,Rèmole,8.00743E+12,Frescobaldi,75 cl,bottle,TRUE,glass,clear
6425,Pinot Gris Grand Cru Brand,3.15609E+12,E. Traber,75 cl,bottle,TRUE,glass,clear
6426,Montepulciano D'abruzzo vegansk øko,8.002E+12,Cantina Tollo,75 cl,bottle,TRUE,glass,other-colours
6427,Syrah,3.35165E+12,Duboeuf,750 ml,bottle,TRUE,glass,other-colours
6428,Rosé,8.41242E+12,Borsao,75 cl,bottle,TRUE,glass,clear
6429,Stella Lambrusco Rosato,8.00542E+12,Fratelli,75 cl,bottle,TRUE,glass,clear
6430,Cava rut øko,8.41001E+12,Codorníu,75 cl,bottle,TRUE,glass,other-colours
6431,Grøn ice tea m. granatæblesmag,5.70753E+12,Arizona,500 ml,bottle,TRUE,glass,clear
6433,Mørk rom 15 år Reserva,7.40101E+12,Botran,700 ml,bottle,TRUE,glass,clear
6434,Il Grigio Gran Selezione,7.09067E+11,San Felice,75 cl,bottle,TRUE,glass,other-colours
6435,Amarone della Valpolicella,8.01696E+12,Luigi Righetti,"1,5 l",bottle,TRUE,glass,other-colours
6437,Quatro Chardonnay,7.80441E+12,Montgras,75 cl,bottle,TRUE,glass,clear
6438,Rioja,8.41454E+12,Muga,75 cl,bottle,TRUE,glass,other-colours
6440,Cremelikør m. chokolade- og marcipansmag,5.70359E+12,Anthon Berg,70 cl,bottle,TRUE,glass,clear
6441,Cachaça,4.00027E+12,Pitú,700 ml,bottle,TRUE,glass,clear
6442,Champagne Mosaïque demi sec,3.70025E+12,Jacquart,75 cl,bottle,TRUE,glass,other-colours
6443,Champagne Impérial brut,3.18537E+12,Moët & Chandon,750 ml,bottle,TRUE,glass,other-colours
6444,Vinho Verde Branco,5.6011E+12,Casal Garcia,75 cl,bottle,TRUE,glass,clear
6445,Aldiano,8.002E+12,Cantina Tollo,75 cl,bottle,TRUE,glass,clear
6446,Syrah,7.79024E+12,Trapiche,75 cl,bottle,TRUE,glass,other-colours
6448,Cabernet Sauvignon,7.79807E+12,Salentein,75 cl,bottle,TRUE,glass,other-colours
6449,Colarej Barolo,8.02834E+12,Gemma,75 cl,bottle,TRUE,glass,other-colours
6451,Pater Sangiovese,8.00743E+12,Frescobaldi,75 cl,bottle,TRUE,glass,other-colours
6453,Amarone della Valpolicella,8.0313E+12,Silvano Piacentini,75 cl,bottle,TRUE,glass,other-colours
6456,Macabeo øko,8.42244E+12,Familia Castaño,75 cl,bottle,TRUE,glass,other-colours
6458,Gelso Barbera d'Alba Superiore,8.02834E+12,Gemma,"0,75 l",bottle,TRUE,glass,other-colours
6459,Akvavit,5.70035E+12,Aalborg Akvavit,"0,1 l",bottle,TRUE,glass,clear
6460,Bitter,5.70113E+12,Jägermeister,10 cl,bottle,TRUE,glass,other-colours
6461,Akvavit,7.04835E+12,Aalborg Akvavit,"0,7 l",bottle,TRUE,glass,clear
6463,Rosso di Montepulciano,8.00663E+12,Vecchia Cantina,75 cl,bottle,TRUE,glass,other-colours
6464,The Winemasters,6.00145E+12,Nederburg,75 cl,bottle,TRUE,glass,other-colours
6465,Antu,7.80441E+12,Montgras,75 cl,bottle,TRUE,glass,other-colours
6466,Gran Reserva Sibaris,7.80432E+12,Sibaris,75 cl,bottle,TRUE,glass,other-colours
6468,Rosato,5.01068E+12,Martini,750 ml,bottle,TRUE,glass,clear
6470,Colheita Porto,5.60103E+12,Offley,75 cl,bottle,TRUE,glass,other-colours
6471,Gran Reserva Sibaris,7.80432E+12,Sibaris,75 cl,bottle,TRUE,glass,clear
6472,Pepsi,5.741E+12,Pepsi,50 cl,bottle,TRUE,plastic,clear
6473,Zero,57095936,Coca-Cola,"0,5 liter",bottle,TRUE,plastic,clear
6474,Carlsberg Luksus Elephant Pilsner,5.7406E+12,Carlsberg,50 cl,can,TRUE,metal,other-colours
6475,Sportsdrik m. citron og hyldeblomst,5.745E+12,STATE Drinks,500 ml,bottle,TRUE,plastic,clear
6477,Cloud 9 Wit,5.71147E+12,To Øl,33 cl,can,TRUE,metal,other-colours
6479,45 Days India Pale Lager,5.71147E+12,To Øl,44 cl,can,TRUE,metal,other-colours
6482,Citrus hvedeøl,5.741E+12,Pift,33 cl,bottle,TRUE,glass,other-colours
6483,Infernøl Life Lime øko,5.7041E+12,Nørrebro Bryghus,"0,33 cl",can,TRUE,metal,other-colours
6484,Infernøl Beach IPA øko,5.7041E+12,Nørrebro Bryghus,33 cl,can,TRUE,metal,other-colours
6487,Fizzy Lime Fusion,5.741E+12,Anarkist,44 cl,can,TRUE,metal,other-colours
6488,Energidrik m. vandmelonsmag,5.0609E+12,Monster,50 cl,can,TRUE,metal,other-colours
6491,Tonic m. limesmag,8.43519E+12,Schweppes,45 cl,bottle,TRUE,glass,clear
6492,Limonata,8.00227E+12,San Pellegrino,"0,33 liter",can,TRUE,metal,other-colours
6493,Tonica,8.00227E+12,San Pellegrino,"0,33 liter",can,TRUE,metal,other-colours
6494,Coca Cola Zero Cherry,57096230,Coca Cola,1.500 ml,bottle,TRUE,plastic,clear
6495,Mango Sodavand,5.71322E+12,Øndlings,"0,5 liter",bottle,TRUE,glass,clear
6496,Lemon Sodavand,5.71322E+12,Øndlings,"0,5 liter",bottle,TRUE,glass,clear
6498,Frugtdrik m. hindbær og hibiscus,5.70501E+12,Rynkeby,1 l,bottle,TRUE,plastic,clear
6499,Frugtdrik m. appelsin,4.00018E+12,Capri-Sun,1 l,bottle,TRUE,plastic,clear
6502,Mokaï m. Pink Lemonade,5.741E+12,Mokaï,275 ml,bottle,TRUE,glass,clear
6503,Gin m. mangosmag,5.70359E+12,United Drinks,"0,7 l",bottle,TRUE,glass,clear
6505,Gin,5.71288E+12,GinRaw,70 cl,bottle,TRUE,glass,clear
6506,Rosé,5.70463E+12,Stellenhof,3 l,box,FALSE,fibre-based,other-colours
6507,Doppio Passo Rosato,8.00886E+12,Italien,75 cl,bottle,TRUE,glass,clear
6508,Rosé Tetra øko,8.4107E+12,Contenda,100 cl,gable-top,TRUE,fibre-based,other-colours
6509,Matthews Road cabernet sauvignon,9.31318E+12,Château Tanunda,75 cl,bottle,TRUE,glass,other-colours
6510,Grenache Syrah,5.70463E+12,Maison De Chêne,75 cl,bottle,TRUE,glass,other-colours
6511,Roosevelt Primitivo Puglia,8.00788E+12,Italien,75 cl,bottle,TRUE,glass,other-colours
6512,Rioja Bordon Crianza,8.41011E+12,Rioja,375 cl,bottle,TRUE,glass,other-colours
6513,Matthews Road shiraz,9.31318E+12,Château Tanunda,75 cl,bottle,TRUE,glass,other-colours
6514,Louis Latour Ardeche,5.71288E+12,Laudrup,"37,5 cl",bottle,TRUE,glass,other-colours
6516,Nº 5 Rosado,8.41031E+12,EL MIRACLE,"0,75 l",bottle,TRUE,glass,clear
6518,Rød Tetra øko,8.4107E+12,Contenda,100 cl,gable-top,TRUE,fibre-based,other-colours
6519,Bodegas Castano Vertis Organic,8.42244E+12,Spanien,75 cl,bottle,TRUE,glass,other-colours
6520,Les jamelles Classic Sauvignon Blanc,3.52549E+12,Les jamelles,75 cl,bottle,TRUE,glass,clear
6521,Grøn Tuborg Pilsner øko,5.7407E+12,Tuborg,50 cl,can,TRUE,metal,other-colours
6525,Special Cuvée,5.71287E+12,Bollinger,"4,5 kg",bottle,TRUE,glass,other-colours
6526,Pepperbox shiraz,9.32221E+12,The Magic Box,75 cl,bottle,TRUE,glass,other-colours
6527,Day One Merlot,7.80441E+12,Montgras,75 cl,bottle,TRUE,glass,other-colours
6528,Day One Cabernet Sauvignon,7.80441E+12,Montgras,75 cl,bottle,TRUE,glass,other-colours
6529,Fresco Rosso øko,8.00206E+12,Masi,75 cl,bottle,TRUE,glass,clear
6530,Planas Rom,7.594E+12,Diplomatico,70 cl,bottle,TRUE,glass,clear
6531,Ophyum 17 Years Old rom,7.46687E+12,,70 cl,bottle,TRUE,glass,clear
6532,Smoothie m. mango og æble,42374947,PowerBar,90 g,sleeve,TRUE,plastic,other-colours
6536,X Coteaux d'Aix-en-Provence Rosé,3.76001E+12,Mirabeau,"0,75 l",bottle,TRUE,glass,clear
6539,Châteauneuf-du-Pape,5.71287E+12,E. Guigal,"0,75 l",bottle,TRUE,glass,other-colours
6540,Æble aperitif,5.72751E+12,Santé,70 cl,bottle,TRUE,glass,clear
6541,Don Fino Superior Fino,8.42115E+12,Sandeman,50 cl,bottle,TRUE,glass,other-colours
6542,Grand Vin de Pomerol,3.25109E+12,Maison Ginestet,75 cl,bottle,TRUE,glass,other-colours
6543,Crémant de Bourgogne Rosé,3.12058E+12,François Martenot,750 ml,bottle,TRUE,glass,clear
6544,Koonunga Hill,9.3103E+12,Penfolds,75 cl,bottle,TRUE,glass,other-colours
6545,Gigondas,5.71287E+12,E. Guigal,"0,75 l",bottle,TRUE,glass,other-colours
6547,Reserva Carménère,7.80432E+12,Undurraga,75 cl,bottle,TRUE,glass,other-colours
6548,Mørk rom 12 år,5.71287E+12,The Real McCoy,70 cl,bottle,TRUE,glass,clear
6549,Seleccion Especial,8.41454E+12,Muga,75 cl,bottle,TRUE,glass,other-colours
6550,Red Blend,5.60101E+12,Silk & Spice,75 cl,bottle,TRUE,glass,other-colours
6552,1924 Limited Edition,1.22E+12,Gnarly Head,75 cl,bottle,TRUE,glass,other-colours
6553,Porto Colheita 2000,5.603E+12,Presidential,75 cl,bottle,TRUE,glass,other-colours
6554,Porto Colheita 1995,5.603E+12,Presidential,75 cl,bottle,TRUE,glass,other-colours
6555,Porto Colheita 1990,5.603E+12,Presidential,75 cl,bottle,TRUE,glass,other-colours
6556,Twenty Year Old White Porto,5.60277E+12,Andresen,50 cl,bottle,TRUE,glass,clear
6558,Ardèche,5.71287E+12,Louis Latour,75 cl,bottle,TRUE,glass,other-colours
6559,Merlot Pays d'Oc,3.52549E+12,Les Jamelles,75 cl,bottle,TRUE,glass,other-colours
6561,Cabernet Sauvignon,87712301021,Lander-Jenkins,75 cl,bottle,TRUE,glass,other-colours
6562,Grand Vin de St-Julien,3.25109E+12,Maison Ginestet,75 cl,bottle,TRUE,glass,other-colours
6563,Grand Vin de St-Estèphe,3.25109E+12,Maison Ginestet,75 cl,bottle,TRUE,glass,other-colours
6564,Grand Vin de St-Émilion Grand Cru,3.25109E+12,Maison Ginestet,75 cl,bottle,TRUE,glass,other-colours
6567,Bourgogne Gamay,3.56692E+12,Louis Latour,75 cl,bottle,TRUE,glass,other-colours
6568,Asti,8.00057E+12,Martini,"1,5 l",bottle,TRUE,glass,other-colours
6570,Hvidvin,5.70463E+12,Stellenhof,3 l,box,FALSE,fibre-based,other-colours
6571,Rødvin,5.70463E+12,Stellenhof,3 l,box,FALSE,fibre-based,other-colours
6572,Backhouse Chardonnay,8.98756E+11,Laudrup,75 cl,bottle,TRUE,glass,other-colours
6574,Likør m. rom,4.26024E+12,Rumchata,70 cl,bottle,TRUE,glass,clear
6575,London Dry gin krydret,5.71287E+12,Ophir,70 cl,bottle,TRUE,glass,clear
6576,Dry gin,8.71063E+12,Bobby's,700 ml,bottle,TRUE,glass,other-colours
6577,Medalla,7.79024E+12,Trapiche,75 cl,bottle,TRUE,glass,other-colours
6578,Zolla Primitivo di Manduria,8.01987E+12,Vigneti del Salento,750 ml,bottle,TRUE,glass,other-colours
6580,Gylden rom,5.71041E+12,Havana Club,70 cl,bottle,TRUE,glass,clear
6581,Moscato Di Pantelleria,8.00445E+12,Pellegrino,50 cl,bottle,TRUE,glass,clear
6586,Macabeo,8.41242E+12,Borsao,75 cl,bottle,TRUE,glass,other-colours
6587,Château Tanunda Dry Rosé,9.31318E+12,Château Tanunda,75 cl,bottle,TRUE,glass,clear
6589,Commuter Cuvée,8.51895E+11,Grochau Cellars,75 cl,bottle,TRUE,glass,other-colours
6590,Campone Brunello di Montalcino,8.00237E+12,Frescobaldi,75 cl,bottle,TRUE,glass,other-colours
6591,Champagne Mosaique rosé,3.70025E+12,Jacquart,"0,75 l",bottle,TRUE,glass,other-colours
6595,Champagne rosé Impérial brut,3.18537E+12,Moët & Chandon,750 ml,bottle,TRUE,glass,other-colours
6596,Champagne Mosaïque brut,3.70025E+12,Jacquart,"1,5 l",bottle,TRUE,glass,other-colours
6600,Blended Scotch Whisky,5.00027E+12,Johnnie Walker,70 cl,box,FALSE,fibre-based,other-colours
6602,Single Malt Scotch Whisky 15 år,5.00028E+12,Dalwhinnie,70 cl,bottle,TRUE,glass,other-colours
6604,Carmenère,7.80441E+12,Montgras,75 cl,bottle,TRUE,glass,other-colours
6605,Campofiorin,8.00206E+12,Masi,"37,5 cl",bottle,TRUE,glass,other-colours
6606,Riesling trocken,4.26003E+12,Georg Mosbacher,75 cl,bottle,TRUE,glass,other-colours
6607,Vin af kirsebær,5.71058E+12,Frederiksdal,500 g,bottle,TRUE,glass,other-colours
6608,Late Bottled Vintage Porto,5.60108E+12,Sandeman,75 cl,bottle,TRUE,glass,other-colours
6610,Founders Collection,7.80432E+12,Undurraga,75 cl,bottle,TRUE,glass,other-colours
6611,Vigorello,7.09067E+11,San Felice,75 cl,bottle,TRUE,glass,other-colours
6612,Riserva Vino Nobile di Montepulciano,8.00663E+12,Vecchia Cantina,75 cl,bottle,TRUE,glass,other-colours
6613,Brolo Campofiorin Oro,8.00206E+12,Masi,75 cl,bottle,TRUE,glass,other-colours
6614,Costiéres de Nîmes,3.17436E+12,Louis Bernard,75 cl,bottle,TRUE,glass,other-colours
6615,Côtes-du-Rhône øko,3.17437E+12,Louis Bernard,75 cl,bottle,TRUE,glass,other-colours
6616,Les Gravières De Marsac Margaux,3.50061E+12,Château des Gravières,75 cl,bottle,TRUE,glass,other-colours
6617,Rasteau,3.14281E+12,Auguste Bessac,"0,75 l",bottle,TRUE,glass,other-colours
6618,Bandol Les Malautiers,3.60489E+12,Gassier,75 cl,bottle,TRUE,glass,clear
6619,Akvavit,5.70035E+12,Aalborg Akvavit,"0,1 l",bottle,TRUE,glass,other-colours
6620,Akvavit,5.70035E+12,Aalborg Akvavit,"0,1 l",bottle,TRUE,glass,clear
6621,Lakridsshots m. tyrkisk peber,7.04835E+12,Hot n' Sweet,10 cl,bottle,TRUE,glass,clear
6622,Bitter,5.70035E+12,Gammel Dansk,"0,2 l",bottle,TRUE,plastic,other-colours
6623,Tareni Del Duca Nero d'Avola,8.00445E+12,Duca di Castelmonte,75 cl,bottle,TRUE,glass,other-colours
6624,Malbec,7.79807E+12,Salentein,75 cl,bottle,TRUE,glass,other-colours
6626,Châteauneuf du Pape,3.17437E+12,Louis Bernard,75 cl,bottle,TRUE,glass,other-colours
6627,Tenuta Lodola Nuova Vino Nobile di Montepulciano,8.00166E+12,Ruffino,750 ml,bottle,TRUE,glass,other-colours
6628,Campogiovanni Brunello di Montalcino,7.09067E+11,San Felice,75 cl,bottle,TRUE,glass,other-colours
6629,Barolo Giblin,8.02834E+12,Gemma,75 cl,bottle,TRUE,glass,other-colours
6631,Champagne Mosaïque brut,3.70025E+12,Jacquart,"0,75 l",bottle,TRUE,glass,other-colours
6632,Bin 35 Rosé,9.31122E+12,Lindeman's,75 cl,bottle,TRUE,glass,clear
6636,Grøn Tuborg,5.7407E+12,Tuborg,"1,98 liter",can,TRUE,metal,other-colours
6638,Appelsinjuice fra koncentrat øko,5.71287E+12,Salling ØKO,5 stk,brick,TRUE,fibre-based,other-colours
6640,Æblejuice fra koncentrat øko,5.71287E+12,Salling ØKO,5 stk,box,TRUE,fibre-based,other-colours
6641,Carlsberg Pilsner,57089157,Carlsberg,"1,98 liter",can,TRUE,metal,other-colours
6643,Tuborg Classic,5.7407E+12,Tuborg,6 stk,can,TRUE,metal,other-colours
6644,Fanta Exotic,5.7408E+12,Fanta,24 stk,bottle,TRUE,plastic,clear
6645,Royal Pilsner alkoholfri,5.741E+12,Royal,6 stk,can,TRUE,metal,other-colours
6646,Fanta Exotic,5.7407E+12,Fanta,6 stk,can,TRUE,metal,other-colours
6648,Royal Classic,5.741E+12,Royal Unibrew,"1,98 liter",can,TRUE,metal,other-colours
6649,Royal Pilsner,5.741E+12,Royal,33 cl,can,TRUE,metal,other-colours
6651,Royal Classic,5.741E+12,Royal,33 cl,can,TRUE,metal,other-colours
6652,Coca-Cola Original,5.7407E+12,Coca-Cola,"1,98 liter",can,TRUE,metal,other-colours
6654,Chardonnay,5.72751E+12,Diamond Hill,"37,5 cl",bottle,TRUE,glass,clear
6659,Coca Cola Zero Citron,57096247,Coca Cola,500 ml,bottle,TRUE,plastic,clear
6660,Coca Cola Zero Citron,57096254,Coca Cola,150 cl,bottle,TRUE,plastic,clear
6661,Coca Cola Zero Cherry,57096223,Coca Cola,500 ml,bottle,TRUE,plastic,clear
6662,Frugtdrik m. tranebær,5.71288E+12,Salling,1 l,gable-top,TRUE,fibre-based,other-colours
6664,Frugtdrik m. multifrugt,4.00018E+12,Capri Sonne,2.000 ml,bag,TRUE,plastic,other-colours
